Timestep,StratumID,TransitionGroupID,Amount
2024,Central California Valley,Fire: Low Severity [Type],0.7375141382978724
2024,Coast Range,Fire: Low Severity [Type],0.541023323943662
2024,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.47206477272727276
2024,Klamath Mountains,Fire: Low Severity [Type],0.4047869999999999
2024,Mojave Basin and Range,Fire: Low Severity [Type],0.6545809520042195
2024,Northern Basin and Range,Fire: Low Severity [Type],0.6495376135892117
2024,Sierra Nevada,Fire: Low Severity [Type],0.36927942420382165
2024,Sonoran Basin and Range,Fire: Low Severity [Type],0.6485296623794212
2024,Southern California Mountains,Fire: Low Severity [Type],0.31671129973474804
2025,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.21735
2025,Cascades,Fire: High Severity [Type],0
2025,Central Basin and Range,Fire: High Severity [Type],0.13248
2025,Central California Valley,Fire: High Severity [Type],0.062099999999999995
2025,Coast Range,Fire: High Severity [Type],0.15317999999999998
2025,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.16974
2025,Klamath Mountains,Fire: High Severity [Type],0.207
2025,Mojave Basin and Range,Fire: High Severity [Type],0.05278499999999999
2025,Northern Basin and Range,Fire: High Severity [Type],0.038294999999999996
2025,Sierra Nevada,Fire: High Severity [Type],0.22148999999999996
2025,Sonoran Basin and Range,Fire: High Severity [Type],0.069345
2025,Southern California Mountains,Fire: High Severity [Type],0.25461
2025,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3873622151898734
2025,Cascades,Fire: Medium Severity [Type],0.316
2025,Central Basin and Range,Fire: Medium Severity [Type],0.3929706422018349
2025,Central California Valley,Fire: Medium Severity [Type],0.20055095744680854
2025,Coast Range,Fire: Medium Severity [Type],0.30612741784037556
2025,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.35852136363636367
2025,Klamath Mountains,Fire: Medium Severity [Type],0.38857
2025,Mojave Basin and Range,Fire: Medium Severity [Type],0.29275737869198315
2025,Northern Basin and Range,Fire: Medium Severity [Type],0.3122548392116183
2025,Sierra Nevada,Fire: Medium Severity [Type],0.4095855159235669
2025,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2822887084673097
2025,Southern California Mountains,Fire: Medium Severity [Type],0.42904411140583554
2025,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.39528778481012666
2025,Cascades,Fire: Low Severity [Type],0.684
2025,Central Basin and Range,Fire: Low Severity [Type],0.4745493577981652
2025,Central California Valley,Fire: Low Severity [Type],0.7373490425531914
2025,Coast Range,Fire: Low Severity [Type],0.5406925821596245
2025,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4717386363636364
2025,Klamath Mountains,Fire: Low Severity [Type],0.40442999999999996
2025,Mojave Basin and Range,Fire: Low Severity [Type],0.654457621308017
2025,Northern Basin and Range,Fire: Low Severity [Type],0.6494501607883818
2025,Sierra Nevada,Fire: Low Severity [Type],0.3689244840764332
2025,Sonoran Basin and Range,Fire: Low Severity [Type],0.6483662915326902
2025,Southern California Mountains,Fire: Low Severity [Type],0.31634588859416446
2026,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.218085
2026,Cascades,Fire: High Severity [Type],0
2026,Central Basin and Range,Fire: High Severity [Type],0.132928
2026,Central California Valley,Fire: High Severity [Type],0.06231
2026,Coast Range,Fire: High Severity [Type],0.153698
2026,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.170314
2026,Klamath Mountains,Fire: High Severity [Type],0.2077
2026,Mojave Basin and Range,Fire: High Severity [Type],0.0529635
2026,Northern Basin and Range,Fire: High Severity [Type],0.0384245
2026,Sierra Nevada,Fire: High Severity [Type],0.222239
2026,Sonoran Basin and Range,Fire: High Severity [Type],0.0695795
2026,Southern California Mountains,Fire: High Severity [Type],0.255471
2026,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.38699843670886075
2026,Cascades,Fire: Medium Severity [Type],0.316
2026,Central Basin and Range,Fire: Medium Severity [Type],0.3927677064220184
2026,Central California Valley,Fire: Medium Severity [Type],0.2005060531914894
2026,Coast Range,Fire: Medium Severity [Type],0.3059401596244131
2026,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3582735
2026,Klamath Mountains,Fire: Medium Severity [Type],0.388227
2026,Mojave Basin and Range,Fire: Medium Severity [Type],0.2927022093881857
